"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0xa04e2a283ca3f3c97e19205bd1795cd5bae916721c30d15c4db7171a07c5c377","1643617355","2022-01-31 08:22:35","0x3fe65692bfcd0e6cf84cb1e7d24108e434a7587e","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","114.94126701926747226","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0xa04e2a283ca3f3c97e19205bd1795cd5bae916721c30d15c4db7171a07c5c377","1643617355","2022-01-31 08:22:35","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","19.654956660294737756","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0xa04e2a283ca3f3c97e19205bd1795cd5bae916721c30d15c4db7171a07c5c377","1643617355","2022-01-31 08:22:35","0x7091dbb7fcba54569ef1387ac89eb2a5c9f6d2ea","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","310.705170179468675897","0x6c3f90f043a72fa612cbac8115ee7e52bde6e490","Curve.fi DAI/USDC/USDT","3Crv",""
"0xa04e2a283ca3f3c97e19205bd1795cd5bae916721c30d15c4db7171a07c5c377","1643617355","2022-01-31 08:22:35","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x92cf9e5e4d1dfbf7da0d2bb3e884a68416a65070","13,262.857898831803703228","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x15e336b46d07116c515fb741169e1dc882ea0c8739413e14abe4014598b3a930","1643617409","2022-01-31 08:23:29","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x0000000000000000000000000000000000000000","4,500,000","0x55a8a39bc9694714e2874c1ce77aa1e599461e18","Curve.fi Factory Plain Pool: MIM-UST","MIM-UST-f",""
"0x15e336b46d07116c515fb741169e1dc882ea0c8739413e14abe4014598b3a930","1643617409","2022-01-31 08:23:29","0x55a8a39bc9694714e2874c1ce77aa1e599461e18","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","4,533,061.514480753927855394","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","Magic Internet Money","MIM",""
"0x36bb493d6653c488d476b8a0f34fc6153f7e01dc95d092c967cdb932926cae34","1643617480","2022-01-31 08:24:40","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x22f9dcf4647084d6c31b2765f6910cd85c178c18","2,267.948700700238433249","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x82cd96121c17d303d52408fd80ee125be311f7926cddcd7d3e7e6c817e437e38","1643617555","2022-01-31 08:25:55","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0xf5bce5077908a1b7370b9ae04adc565ebd643966","4,533,061.514480753927855394","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","Magic Internet Money","MIM",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0xc62de533ea77d46f3172516ab6b1000daf577e89","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","5,518.453221246883625618","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","938.137047611970216355","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0xfd5abf66b003881b88567eb9ed9c651f14dc4771","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","4,105.125601055232004271","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","697.871352179389440726","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0x7e2b9b5244bcfa5108a76d5e7b507cfd5581ad4a","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","3,595.091989207906685433","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","611.165638165344136523","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0x4a2631d090e8b40bbde245e687bf09e5e534a239","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","1,727.314808610575804434","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","293.643517463797886753","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0x3fe65692bfcd0e6cf84cb1e7d24108e434a7587e","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","128.370472635138912098","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","21.822980347973615056","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0x7091dbb7fcba54569ef1387ac89eb2a5c9f6d2ea","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","347.006524118388611039","0x6c3f90f043a72fa612cbac8115ee7e52bde6e490","Curve.fi DAI/USDC/USDT","3Crv",""
"0xaaaf175b2ec544619e05f1940ab656b64a490160f84f703ad4010b2f920ed20e","1643685817","2022-02-01 03:23:37","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x92cf9e5e4d1dfbf7da0d2bb3e884a68416a65070","15,074.356092755737031854","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x30fb07e62da65a492741f01e2081b3945a9e5dff13b4b04d0884cd218c9e0a17","1643686114","2022-02-01 03:28:34","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x22f9dcf4647084d6c31b2765f6910cd85c178c18","2,562.640535768475295413","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x30fb07e62da65a492741f01e2081b3945a9e5dff13b4b04d0884cd218c9e0a17","1643686114","2022-02-01 03:28:34","0x22f9dcf4647084d6c31b2765f6910cd85c178c18","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","69,740.53083","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xb4927bfd1933585227d053f83bf360006c0cea703a24508a18c5692e62e00c10","1643686351","2022-02-01 03:32:31","0xf5bce5077908a1b7370b9ae04adc565ebd643966","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","5,600","0xa258c4606ca8206d8aa700ce2143d7db854d168c","WETH yVault","yvWETH",""
"0xd14ac05fdb5b768af4b9e1c72234004e62ee5b3c0aca430c51568f2733da2620","1643686417","2022-02-01 03:33:37","0xf650c3d88d12db855b8bf7d11be6c55a4e07dcc9","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","13,000,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x42ac0882fa4a4c1d367e0b72b84b31f3b16d6f7c16843fb615c5ea709536f5bc","1643686423","2022-02-01 03:33:43","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0xd6b88257e91e4e4d4e990b3a858c849ef2dfde8c","5,600","0xa258c4606ca8206d8aa700ce2143d7db854d168c","WETH yVault","yvWETH",""
"0xf082ca856720f22f8fcd1ba61f90cfcfc3525a1b0bfda722d73d710a3f13c560","1643686607","2022-02-01 03:36:47","0xccf4429db6322d5c611ee964527d42e5d685dd6a","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","30","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xf082ca856720f22f8fcd1ba61f90cfcfc3525a1b0bfda722d73d710a3f13c560","1643686607","2022-02-01 03:36:47","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0xccf4429db6322d5c611ee964527d42e5d685dd6a","1,495.53841639","0xccf4429db6322d5c611ee964527d42e5d685dd6a","Compound Wrapped BTC","cWBTC",""
"0xfcf127a70b571e2761035355abba26cb8912d71198826c9945139927b05dbced","1643686627","2022-02-01 03:37:07","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0xa79828df1850e8a3a3064576f380d90aecdd3359","13,069,740.53","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xfcf127a70b571e2761035355abba26cb8912d71198826c9945139927b05dbced","1643686627","2022-02-01 03:37:07","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","13,046,218.781557113069619889","0x5a6a4d54456819380173272a5e8e9b9904bdf41b","Curve.fi Factory USD Metapool: Magic Internet Money 3Pool","MIM-3LP3CRV-f",""
"0xb721e6164d893f176f8462be1b007ea9a96d426985496be6eceba0d0180b6483","1643686754","2022-02-01 03:39:14","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x937cdc9e86ba06aa5aaea221017a1d9fc7f59efd","30","0x2260fac5e5542a773aa44fbcfedf7c193bc2c599","Wrapped BTC","WBTC",""
"0xd58155244235c6c7cac7d58c601d02b592b8fd4d30bc38348b3252dc1d941eb2","1643686754","2022-02-01 03:39:14","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x989aeb4d175e16225e39e87d0d97a3360524ad80","13,046,218.781557113069619889","0x5a6a4d54456819380173272a5e8e9b9904bdf41b","Curve.fi Factory USD Metapool: Magic Internet Money 3Pool","MIM-3LP3CRV-f",""
"0x3c642dfe7256f2759b2a38602f44a2a896dbe44a449e96057e487a6c977aa3fa","1643727638","2022-02-01 15:00:38","0xf403c135812408bfbe8713b5a23a04b3d48aae31","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","2,000,000","0x4f3e8f405cf5afc05d68142f3783bdfe13811522","Curve.fi USDN/3Crv","usdn3CRV",""
"0x2ab0f6f31642ae3e714b42036002b34b63a1c281c91ca0ae88e97be734fe96d1","1643727753","2022-02-01 15:02:33","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x094d12e5b541784701fd8d65f11fc0598fbc6332","1,892,573.1398055722","0x4f3e8f405cf5afc05d68142f3783bdfe13811522","Curve.fi USDN/3Crv","usdn3CRV",""
"0x2ab0f6f31642ae3e714b42036002b34b63a1c281c91ca0ae88e97be734fe96d1","1643727753","2022-02-01 15:02:33","0x094d12e5b541784701fd8d65f11fc0598fbc6332","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","2,000,000","0x674c6ad92fd080e4004b2312b45f796a192d27a0","Neutrino USD","USDN",""
"0x2ab0f6f31642ae3e714b42036002b34b63a1c281c91ca0ae88e97be734fe96d1","1643727753","2022-02-01 15:02:33","0x094d12e5b541784701fd8d65f11fc0598fbc6332","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","3,937.877766135783233171","0x4f3e8f405cf5afc05d68142f3783bdfe13811522","Curve.fi USDN/3Crv","usdn3CRV",""
"0xc977592eb49b6f105fa0c5ae84658758bdce2c083485ad39be5dfe18f71934c8","1643727858","2022-02-01 15:04:18","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x29a3a1bfc4bd71c574e32cbc632e4efe33002305","2,000,000","0x674c6ad92fd080e4004b2312b45f796a192d27a0","Neutrino USD","USDN",""
"0x8149b041ac553eb259d28b59e530eefc0451c9b238efac097deb8f2f08b8c33b","1643727911","2022-02-01 15:05:11","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x094d12e5b541784701fd8d65f11fc0598fbc6332","111,364.737960563583233171","0x4f3e8f405cf5afc05d68142f3783bdfe13811522","Curve.fi USDN/3Crv","usdn3CRV",""
"0x8149b041ac553eb259d28b59e530eefc0451c9b238efac097deb8f2f08b8c33b","1643727911","2022-02-01 15:05:11","0x094d12e5b541784701fd8d65f11fc0598fbc6332","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","114,955.225286","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0xc62de533ea77d46f3172516ab6b1000daf577e89","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","16,522.626311983418306215","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","2,775.801220413214275444","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0xfd5abf66b003881b88567eb9ed9c651f14dc4771","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","13,286.88550708300209782","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","2,232.196765189944352433","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0x69a92f1656cd2e193797546cfe2eaf32eaccf6f7","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","268,156.207439626220311736","0x090185f2135308bad17527004364ebcc2d37e5f6","Spell Token","SPELL",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0x7e2b9b5244bcfa5108a76d5e7b507cfd5581ad4a","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","10,049.407683004949508379","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","1,688.300490744831517407","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0x4a2631d090e8b40bbde245e687bf09e5e534a239","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","4,919.882974563357795367","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","826.540339726644109621","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0x3fe65692bfcd0e6cf84cb1e7d24108e434a7587e","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","382.965139196735409007","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","64.338143385051548713","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0x7091dbb7fcba54569ef1387ac89eb2a5c9f6d2ea","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","1,045.215241855057293484","0x6c3f90f043a72fa612cbac8115ee7e52bde6e490","Curve.fi DAI/USDC/USDT","3Crv",""
"0x1a953c9c66596fa925cf5efe8ed340d2873ee9023c40b385bb2177dd8bc403db","1643886571","2022-02-03 11:09:31","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x92cf9e5e4d1dfbf7da0d2bb3e884a68416a65070","45,161.767615831463116788","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0xea17bb8cb97ff1f1fa501b4271a7dbca396058807f0e2bc2dd615d036ecea644","1643886844","2022-02-03 11:14:04","0xf403c135812408bfbe8713b5a23a04b3d48aae31","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","35,000,000","0x55a8a39bc9694714e2874c1ce77aa1e599461e18","Curve.fi Factory Plain Pool: MIM-UST","MIM-UST-f",""
"0xc11538c4c5f61128ac43c808856fb6e0f8f11e3ba39ffafd1d65a8bbd558c21f","1643887093","2022-02-03 11:18:13","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x0000000000000000000000000000000000000000","35,000,000","0x55a8a39bc9694714e2874c1ce77aa1e599461e18","Curve.fi Factory Plain Pool: MIM-UST","MIM-UST-f",""
"0xc11538c4c5f61128ac43c808856fb6e0f8f11e3ba39ffafd1d65a8bbd558c21f","1643887093","2022-02-03 11:18:13","0x55a8a39bc9694714e2874c1ce77aa1e599461e18","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","35,243,837.462129248415198438","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","Magic Internet Money","MIM",""
"0xff29daa0aac1375855599cfa63e997e46a0b098ff881b2546e1fd2f769bffdcf","1643887231","2022-02-03 11:20:31","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0xf5bce5077908a1b7370b9ae04adc565ebd643966","35,243,837.462129248415198438","0x99d8a9c45b2eca8864373a26d1459e3dff1e17f3","Magic Internet Money","MIM",""
"0xff29daa0aac1375855599cfa63e997e46a0b098ff881b2546e1fd2f769bffdcf","1643887231","2022-02-03 11:20:31","0xf5bce5077908a1b7370b9ae04adc565ebd643966","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","21,300","0xa258c4606ca8206d8aa700ce2143d7db854d168c","WETH yVault","yvWETH",""
"0x2b2b184468de98783576c69102505b42151cbdf16d86ac7caa644492d791c458","1643887325","2022-02-03 11:22:05","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0xd6b88257e91e4e4d4e990b3a858c849ef2dfde8c","21,300","0xa258c4606ca8206d8aa700ce2143d7db854d168c","WETH yVault","yvWETH",""
"0x520edf5683d00003df8345124085710b8f70770dbf27192bb27d81e0bfef65d3","1643887477","2022-02-03 11:24:37","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x22f9dcf4647084d6c31b2765f6910cd85c178c18","7,587.176959459685803618","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x520edf5683d00003df8345124085710b8f70770dbf27192bb27d81e0bfef65d3","1643887477","2022-02-03 11:24:37","0x22f9dcf4647084d6c31b2765f6910cd85c178c18","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","184,567.023877","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0xb8d2b3d5ad151d7e0031c500fd2431ca2452153146bc5bc1782318f0d8fbc0f5","1643887715","2022-02-03 11:28:35","0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","216,262.61561133","0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5","Compound Ether","cETH",""
"0xaf536fda17c7d1b425896f6dbd79b8626b7d88ee21faedf654d632c8790f93c0","1643887715","2022-02-03 11:28:35","0xf650c3d88d12db855b8bf7d11be6c55a4e07dcc9","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","20,000,000","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x617f8ef576ca68e118ac51716418c7f41c9e460c364465c71c817a9c1823e7d1","1643887715","2022-02-03 11:28:35","0x39aa39c021dfbae8fac545936693ac917d5e7563","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","15,000,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x95a683ba67009fbfb91f46f1393c36dded0d2741296869311c5bfb94edd1c27f","1643888032","2022-02-03 11:33:52","0x39aa39c021dfbae8fac545936693ac917d5e7563","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","12,000,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x6bc25145382b379869d2ffe08b77f910d77445a725441f0c1c4877bec23599a7","1643888143","2022-02-03 11:35:43","0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","11,157,316.903003","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x179d8368ffc1b86742ed3c9c32e5964a260c213912a2941e90062ef4c1263150","1643888268","2022-02-03 11:37:48","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0xa79828df1850e8a3a3064576f380d90aecdd3359","27,000,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x179d8368ffc1b86742ed3c9c32e5964a260c213912a2941e90062ef4c1263150","1643888268","2022-02-03 11:37:48","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0xa79828df1850e8a3a3064576f380d90aecdd3359","31,456,839.15","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether USD","USDT",""
"0x179d8368ffc1b86742ed3c9c32e5964a260c213912a2941e90062ef4c1263150","1643888268","2022-02-03 11:37:48","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","58,294,698.617450435954404239","0xceaf7747579696a2f0bb206a14210e3c9e6fb269","Curve.fi Factory USD Metapool: wormhole v2 UST-3Pool","UST_whv23CRV-f",""
"0xa666fb002cd8df5fb6eca922aadde9b91eaf3e1e529431731f447a3dd50c6554","1643888313","2022-02-03 11:38:33","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","0x989aeb4d175e16225e39e87d0d97a3360524ad80","58,294,698.617450435954404239","0xceaf7747579696a2f0bb206a14210e3c9e6fb269","Curve.fi Factory USD Metapool: wormhole v2 UST-3Pool","UST_whv23CRV-f",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0x7e2b9b5244bcfa5108a76d5e7b507cfd5581ad4a","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","15,562.847028052073565313","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","2,598.995453684696285407","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0xfd5abf66b003881b88567eb9ed9c651f14dc4771","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","7,933.581124148767436143","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","1,324.908047732844161835","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0x69a92f1656cd2e193797546cfe2eaf32eaccf6f7","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","684,606.803599758263456341","0x090185f2135308bad17527004364ebcc2d37e5f6","Spell Token","SPELL",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0xc62de533ea77d46f3172516ab6b1000daf577e89","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","5,023.753245928091031955","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","838.966792069991202336","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0x4a2631d090e8b40bbde245e687bf09e5e534a239","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","3,807.271728535918753177","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","635.81437866549843178","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0x3fe65692bfcd0e6cf84cb1e7d24108e434a7587e","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","350.929602151738329685","0xd533a949740bb3306d119cc777fa900ba034cd52","Curve DAO Token","CRV",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0x0000000000000000000000000000000000000000","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","58.605243559340301057","0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","Convex Token","CVX",""
"0x98733503336c72523e4eb730ae28c17f204bcb03734b7617670ac49c00cb1ad3","1644053167","2022-02-05 09:26:07","0x7091dbb7fcba54569ef1387ac89eb2a5c9f6d2ea","0x99fd1378ca799ed6772fe7bcdc9b30b389518962","1,113.028857313825900823","0x6c3f90f043a72fa612cbac8115ee7e52bde6e490","Curve.fi DAI/USDC/USDT","3Crv",""
